job_title,company_text,job_xinzhi,new_url
测试工程师,海天下网络科技,7k-12k,https://www.zhipin.com/job_detail/ebf0f358d61efb311nB42NW1F1Q%7E.html?ka=search_list_45
软件测试工程师,芝麻学社,8k-12k,https://www.zhipin.com/job_detail/10c53cf52110cee41nNy39m6GFc%7E.html?ka=search_list_46
测试工程师,上海联影医疗,8k-15k,https://www.zhipin.com/job_detail/05c0540ad18638451XZ509W5E1M%7E.html?ka=search_list_47
测试工程师,polelink,7k-10k,https://www.zhipin.com/job_detail/32b3baa40e24b2d61XZ63N-_FVY%7E.html?ka=search_list_48
手机测试工程师,晓占投资,7k-11k,https://www.zhipin.com/job_detail/d8fdfda2fd9d70ba1XR_3Nu4FVo%7E.html?ka=search_list_49
手机测试工程师,态特,7k-12k,https://www.zhipin.com/job_detail/8e1c5bb09cd89efc1XR_3d64E1M%7E.html?ka=search_list_50
测试工程师,信雅达软件,7k-14k,https://www.zhipin.com/job_detail/eb806e18407f12e01nxz0t-5GFM%7E.html?ka=search_list_51
平台测试工程师,国充充电科技,10k-20k,https://www.zhipin.com/job_detail/1284f75f7a5fdbe71Xd82921FlE%7E.html?ka=search_list_52
高级测试工程师[上海],携程旅行网,25k-50k,https://www.zhipin.com/job_detail/66b24df1148fb5021XZz2dq0EVs%7E.html?ka=search_list_53
大数据测试工程师,上海细微信息,20k-30k,https://www.zhipin.com/job_detail/b07ccf467bea80cd1XZ63d61GVY%7E.html?ka=search_list_54
测试工程师,掌门1对1,9k-15k,https://www.zhipin.com/job_detail/a2df14be82ac64711nd_3Ni0GVQ%7E.html?ka=search_list_55
软件测试工程师,AUTOBEST,6k-12k,https://www.zhipin.com/job_detail/ee274ea1af81dcd31ndz3tS6FVE%7E.html?ka=search_list_56
测试工程师,赞同科技,5k-8k,https://www.zhipin.com/job_detail/ca25a9b74409b4aa1Xd729-5ElU%7E.html?ka=search_list_57
测试工程师,澜一科技,6k-10k,https://www.zhipin.com/job_detail/a37f1208e1c2b2ba1XR40968E1Y%7E.html?ka=search_list_58
测试工程师,逐鹿科技有限公司,5k-9k,https://www.zhipin.com/job_detail/fe39be02c6babb141XZ83tu8E1o%7E.html?ka=search_list_59
测试工程师,江苏中正检测股份,8k-12k,https://www.zhipin.com/job_detail/49b4c5c7d6aa04d61nN93tW9EVI%7E.html?ka=search_list_60
测试工程师,九邦信投网,15k-25k,https://www.zhipin.com/job_detail/8cb86a091121d7cc1n143Nq9FFs%7E.html?ka=search_list_61
中高级测试工程师,展宏网络科技,6k-10k,https://www.zhipin.com/job_detail/cb26c49b4cd1127d1XZ709-8EFE%7E.html?ka=search_list_62
测试工程师（功能测试）,态特,10k-14k,https://www.zhipin.com/job_detail/7921101b351cefa41XV52t2_EFo%7E.html?ka=search_list_63
测试工程师,群济电子,10k-15k,https://www.zhipin.com/job_detail/aa10b691222ff90e1XRz39m9FFU%7E.html?ka=search_list_64
手机软件测试工程师,思迪康泰,4k-7k,https://www.zhipin.com/job_detail/18dad512cfc5b0431nR829-7GVI%7E.html?ka=search_list_65
软件测试工程师,优文途新科技,5k-10k,https://www.zhipin.com/job_detail/7666871468b0cc8f1XR509i6FVE%7E.html?ka=search_list_66
测试工程师,上海领存,8k-12k,https://www.zhipin.com/job_detail/7c3950ea26a1d37b1n1929S6F1c%7E.html?ka=search_list_67
软件测试工程师,上海太平洋房屋,10k-20k,https://www.zhipin.com/job_detail/092275cc124e7aa01Xd53Ny_EFE%7E.html?ka=search_list_68
高级测试工程师,琥乾科技,15k-20k,https://www.zhipin.com/job_detail/28965a50920a87f11XZ_29y9GFQ%7E.html?ka=search_list_69
初级测试工程师,赞同科技,8k-14k,https://www.zhipin.com/job_detail/88d5763fc6d13de21n153tS4FlA%7E.html?ka=search_list_70
软件测试工程师,创昱达信息,5k-10k,https://www.zhipin.com/job_detail/a73d8731260bad641nB_0tq1GFs%7E.html?ka=search_list_71
测试工程师,和格,6k-12k,https://www.zhipin.com/job_detail/0f6415989f06a9f61XZ_3960ElM%7E.html?ka=search_list_72
测试工程师,邸客,9k-16k,https://www.zhipin.com/job_detail/4299c3252a955c981XR-2tS_EFo%7E.html?ka=search_list_73
测试工程师,樱空游戏(英雄互娱),4k-8k,https://www.zhipin.com/job_detail/cf8e5b49098d471e1XZ609W_FFA%7E.html?ka=search_list_74
测试工程师,真牛科技,8k-10k,https://www.zhipin.com/job_detail/f95f6ff0afca15bb1XV62NW6EFY%7E.html?ka=search_list_75
软件测试工程师,正也科技,8k-15k,https://www.zhipin.com/job_detail/d0258419a4527c451nN709y_Flc%7E.html?ka=search_list_76
软件测试工程师,Softlinker,7k-14k,https://www.zhipin.com/job_detail/8e3d758d0a6153081nV_2di6EVc%7E.html?ka=search_list_77
测试工程师（功能测试）,晓占投资,10k-14k,https://www.zhipin.com/job_detail/625ccbcedc409c4c1XV43Ni1FVQ%7E.html?ka=search_list_78
测试工程师,米赢文化,6k-10k,https://www.zhipin.com/job_detail/eac06cfaf2cc4b5f1XV639S7ElY%7E.html?ka=search_list_79
IC测试工程师,Credo,9k-10k,https://www.zhipin.com/job_detail/ce85dc0cd146ed351nNz0921E1Y%7E.html?ka=search_list_80
移动端测试工程师（安卓方向）,上海亿位信息,3k-5k,https://www.zhipin.com/job_detail/9d333001b419e5411nFy2tS6FFA%7E.html?ka=search_list_81
测试工程师,金仕达,8k-13k,https://www.zhipin.com/job_detail/b3fc0d853968cc631XF73Ny6GFM%7E.html?ka=search_list_82
高级测试工程师,纽斯达,15k-25k,https://www.zhipin.com/job_detail/35d8ca96e0de19791nJ93N28EVc%7E.html?ka=search_list_83
测试工程师,创昱达科技,6k-8k,https://www.zhipin.com/job_detail/d13a81da725212891nNz3di0Flo%7E.html?ka=search_list_84
中高级软件测试工程师,擎空,9k-13k,https://www.zhipin.com/job_detail/64572a96f639e74b1Xd92N-9EVc%7E.html?ka=search_list_85
软件测试工程师,直真科技,6k-10k,https://www.zhipin.com/job_detail/020a51c50cf6f01e1XV639q1FVA%7E.html?ka=search_list_86
测试工程师,友和道通集团,8k-15k,https://www.zhipin.com/job_detail/0424b4973194f4681nN909y5FFQ%7E.html?ka=search_list_87
中级测试工程师,汇盈金服,10k-15k,https://www.zhipin.com/job_detail/d57d78cf0efaf1131Xd82tu8ElM%7E.html?ka=search_list_88
测试工程师,神州数码,5k-8k,https://www.zhipin.com/job_detail/2abab0eddb359e421XZ-3t61GVA%7E.html?ka=search_list_89
中级测试工程师,上海鼎翊,8k-12k,https://www.zhipin.com/job_detail/753d143267e3783a1nJy3ty9Elc%7E.html?ka=search_list_90
测试工程师,大亲家,4k-6k,https://www.zhipin.com/job_detail/233e2570125a00111XR-2NW7GVQ%7E.html?ka=search_list_91
测试工程师,汉图打印,5k-8k,https://www.zhipin.com/job_detail/a0c1e24b6affaf781XVy0tW8FFQ%7E.html?ka=search_list_92
银行中级测试工程师,赞同科技,10k-14k,https://www.zhipin.com/job_detail/e9f1ea14e204668f1n1629S1GVc%7E.html?ka=search_list_93
测试工程师,敦吉,4k-6k,https://www.zhipin.com/job_detail/467566a5d92184c40nR9096_FQ%7E%7E.html?ka=search_list_94
测试工程师,上海百胜软件,8k-11k,https://www.zhipin.com/job_detail/206710bf3a57607e1XB83dq7F1M%7E.html?ka=search_list_95
软件测试工程师,四方精创,8k-13k,https://www.zhipin.com/job_detail/f4e5f668a7c717391Xdy3tu-GVA%7E.html?ka=search_list_96
测试工程师,文思海辉技术有限公司,9k-18k,https://www.zhipin.com/job_detail/52ab4c6c86ef36c11Xd43dm0GVA%7E.html?ka=search_list_97
高级测试工程师（项目）,上海爱可生,13k-26k,https://www.zhipin.com/job_detail/176f7edce9eb99b31Xd_3di7EFA%7E.html?ka=search_list_98
测试工程师,中软国际,8k-14k,https://www.zhipin.com/job_detail/fe07df2aaa0302591XF72t6_Els%7E.html?ka=search_list_99
高级测试工程师,上海青客公寓,10k-15k,https://www.zhipin.com/job_detail/48729f054f49ff521Xdy0tu8F1Y%7E.html?ka=search_list_100
安卓测试工程师,中科创达,8k-10k,https://www.zhipin.com/job_detail/1e507554f5ebc8941XBy09q4EFo%7E.html?ka=search_list_101
软件测试工程师,安硕信息,7k-12k,https://www.zhipin.com/job_detail/21bd717d9344973f1XF63tS6GFQ%7E.html?ka=search_list_102
系统整合测试工程师,Inventec,8k-16k,https://www.zhipin.com/job_detail/8ccc3be59be015b21XZ529u9FFI%7E.html?ka=search_list_103
软件测试工程师,俊芮股份,5k-10k,https://www.zhipin.com/job_detail/7c54fe192ee63e7f1XZ-3du0ElU%7E.html?ka=search_list_104
测试工程师,拓链,12k-24k,https://www.zhipin.com/job_detail/b312c7f7c91a5bd01XZz2925FVM%7E.html?ka=search_list_105
测试工程师,上海海鼎,5k-10k,https://www.zhipin.com/job_detail/1ff0bf96f35618061Xdz3d69EFI%7E.html?ka=search_list_106
测试工程师,小站教育,15k-30k,https://www.zhipin.com/job_detail/7d9416809aa894fd1XV92Nq1GFM%7E.html?ka=search_list_107
测试工程师,东普科技,9k-14k,https://www.zhipin.com/job_detail/3101d2fdfb67580e1XB50t24EFo%7E.html?ka=search_list_108
测试工程师,深兰科技,10k-18k,https://www.zhipin.com/job_detail/e386f059a40c3dda1n1z3dW9E1s%7E.html?ka=search_list_109
测试工程师,安居客,15k-30k,https://www.zhipin.com/job_detail/018cf113ffaf15ac1XF42Ny9FFA%7E.html?ka=search_list_110
测试工程师,北京纬创,10k-15k,https://www.zhipin.com/job_detail/be04ff0d76eb2da21XB82d67ElE%7E.html?ka=search_list_111
高级银行测试工程师,捷科智诚,8k-15k,https://www.zhipin.com/job_detail/49f34e50991345101Xd709m1F1I%7E.html?ka=search_list_112
自动化开发测试工程师,北京星纪元科技有...,11k-19k,https://www.zhipin.com/job_detail/0bc6103cef093f2c1XB_2dy0FlM%7E.html?ka=search_list_113
测试工程师,新致软件,8k-13k,https://www.zhipin.com/job_detail/4e58cefc50c6d12c1nB60ty_EVI%7E.html?ka=search_list_114
上海汇添富中级测试工程师,泽众软件,10k-13k,https://www.zhipin.com/job_detail/b6d09b01531daf931nNz3du_FFs%7E.html?ka=search_list_115
软件测试工程师 2-3年经验,百及信息科技,12k-15k,https://www.zhipin.com/job_detail/708c45c947d6b2501nB63dS7ElA%7E.html?ka=search_list_116
web测试工程师,亿达信息,7k-8k,https://www.zhipin.com/job_detail/5faeb7580fce1b4d1Xd-39i5EFc%7E.html?ka=search_list_117
白盒测试工程师,中通快递,10k-20k,https://www.zhipin.com/job_detail/bcfc2cf63647c5d11XR-39S9GFQ%7E.html?ka=search_list_118
测试工程师（旅行类产品）,小黑鱼,15k-30k,https://www.zhipin.com/job_detail/76581cf0739f4caa1XBy09u6GFI%7E.html?ka=search_list_119
测试工程师,文思海辉技术有限公司,10k-15k,https://www.zhipin.com/job_detail/5a89dd96f25773611XF709u4F1o%7E.html?ka=search_list_120
测试工程师,柯莱特,12k-22k,https://www.zhipin.com/job_detail/a20c78b1ec44e2c71Xdz0t27GFM%7E.html?ka=search_list_121
测试工程师,文思海辉,9k-18k,https://www.zhipin.com/job_detail/77f7c64e61e0dcbc1nN52965EFQ%7E.html?ka=search_list_122
测试工程师,携程旅行网,15k-25k,https://www.zhipin.com/job_detail/bfad151cb08c3bb51XR63d6-GVc%7E.html?ka=search_list_123
测试工程师,优拜单车,7k-14k,https://www.zhipin.com/job_detail/742676567450df851XR80tS1EFM%7E.html?ka=search_list_124
测试工程师,中软国际,12k-16k,https://www.zhipin.com/job_detail/f7e9ed46a044e2d41XR-2d--EFU%7E.html?ka=search_list_125
高级测试工程师,华住酒店集团,15k-22k,https://www.zhipin.com/job_detail/3e9d51a63cb772d21Xd53dW5FVU%7E.html?ka=search_list_126
安卓系统测试工程师,杭州软通动力,9k-18k,https://www.zhipin.com/job_detail/d07422cc4046f59f1XF42t-7FFY%7E.html?ka=search_list_127
Android系统测试工程师,软通动力,10k-20k,https://www.zhipin.com/job_detail/051553ae0b9cd70e1XB939i5Flc%7E.html?ka=search_list_128
软件测试工程师,神州数码,6k-9k,https://www.zhipin.com/job_detail/59c42178270798a81XB93Ny8EFY%7E.html?ka=search_list_129
资深测试工程师,蚂蚁金服,20k-40k,https://www.zhipin.com/job_detail/7d5e0dcedb9da17c1Xd93ty0E1M%7E.html?ka=search_list_130
高级测试工程师,金服银行科技中心,15k-30k,https://www.zhipin.com/job_detail/29f8d7874f0842631nd-2tS5GFo%7E.html?ka=search_list_131
软件测试工程师,金吉,11k-14k,https://www.zhipin.com/job_detail/ce3ac35a7940330d1XF639W9GVc%7E.html?ka=search_list_132
高级无线测试工程师,大疆创新,20k-40k,https://www.zhipin.com/job_detail/38dc9377a2cc97771Xd42t2-FVo%7E.html?ka=search_list_133
5G解决方案测试工程师,华为,13k-20k,https://www.zhipin.com/job_detail/ab400e5e51cd19f21XV-2tq6FFA%7E.html?ka=search_list_134
银行高级测试工程师,赞同科技,12k-18k,https://www.zhipin.com/job_detail/d07c7579ffd3c7271n1629S0Fls%7E.html?ka=search_list_135
高级测试工程师,饿了么,15k-25k,https://www.zhipin.com/job_detail/61be41b8052e5f321XB73tu1GFQ%7E.html?ka=search_list_136
软件测试工程师,携程旅行网,16k-25k,https://www.zhipin.com/job_detail/d4b1262bb09816a31XRy39W7ElQ%7E.html?ka=search_list_137
企点系统测试工程师,腾讯,17k-34k,https://www.zhipin.com/job_detail/c81dd94dab9e86d11XBy2N-0EFI%7E.html?ka=search_list_138
测试工程师,中科软,5k-10k,https://www.zhipin.com/job_detail/c8ef33facb60e97b1nxy39y6FVc%7E.html?ka=search_list_139
Android测试工程师,传音控股,10k-18k,https://www.zhipin.com/job_detail/079ebc85ebd26f841Xd53dW5E1M%7E.html?ka=search_list_140
测试工程师（中高级）,宇泰行,10k-20k,https://www.zhipin.com/job_detail/908d46be6e7eb6dc1XZz39-4FVQ%7E.html?ka=search_list_141
软件测试工程师（19届毕业生）(J11375),龙旗科技,7k-9k,https://www.zhipin.com/job_detail/5b997339f0c99e3e1Xdy29m7FFY%7E.html?ka=search_list_142
手机软件测试工程师,文思海辉,4k-7k,https://www.zhipin.com/job_detail/d167d171d48144b41XB92N6_FFE%7E.html?ka=search_list_143
软件测试工程师,软通动力,8k-15k,https://www.zhipin.com/job_detail/904da9bf814bdeff1XB709-5E1Q%7E.html?ka=search_list_144
测试工程师,亚信科技,10k-18k,https://www.zhipin.com/job_detail/b28937540a36e1aa1XF739q6GVs%7E.html?ka=search_list_145
硬件测试工程师,中软国际,9k-18k,https://www.zhipin.com/job_detail/bc9268faba6e9a7d1XB52dq_GFY%7E.html?ka=search_list_146
测试工程师,泛微软件,8k-15k,https://www.zhipin.com/job_detail/51245b51b2681f9c1XB52Nq_EFU%7E.html?ka=search_list_147
测试工程师,房多多,10k-20k,https://www.zhipin.com/job_detail/3ac91c7411f890be1XF609W7FFY%7E.html?ka=search_list_148
运维测试工程师（外派HZ）,博彦科技,16k-20k,https://www.zhipin.com/job_detail/e714ec75ab8442191XF42tq9F1Q%7E.html?ka=search_list_149
测试工程师,信雅达软件,9k-12k,https://www.zhipin.com/job_detail/5040cf03bb4a38e51XF72dy8ElQ%7E.html?ka=search_list_150
测试工程师,北京星纪元科技有...,9k-14k,https://www.zhipin.com/job_detail/d72d0ef2495b0eb91XF609S9E1Y%7E.html?ka=search_list_151
App测试工程师,武汉佰钧成,10k-15k,https://www.zhipin.com/job_detail/013d94f4c015d4bd1Xdz3tS6EVI%7E.html?ka=search_list_152
无线测试工程师,文思海辉,12k-15k,https://www.zhipin.com/job_detail/a611aafaa84a8c121XF62961ElQ%7E.html?ka=search_list_153
资深测试工程师,赞那度,10k-20k,https://www.zhipin.com/job_detail/3f698d3f4fab010a1nd93t6-E1c%7E.html?ka=search_list_154
软件测试工程师,大连斯锐信息技术公司,10k-15k,https://www.zhipin.com/job_detail/e1691b3b448467a41nN82tm4Els%7E.html?ka=search_list_155
测试工程师,英语流利说,8k-12k,https://www.zhipin.com/job_detail/2c248c5df143d22c1Xd82N64EVc%7E.html?ka=search_list_156
测试工程师,橙色魔方,8k-15k,https://www.zhipin.com/job_detail/d61f650371221fd21Xd53N29EFc%7E.html?ka=search_list_157
测试工程师,上海海鼎,7k-14k,https://www.zhipin.com/job_detail/500724cceecabeb71Xdz3d61Els%7E.html?ka=search_list_158
测试工程师,大连华信计算机,10k-13k,https://www.zhipin.com/job_detail/6af848a530cea61b1XB82tS9E1c%7E.html?ka=search_list_159
车载娱乐测试工程师,Amaris,10k-15k,https://www.zhipin.com/job_detail/736f4acba26d2a521XF43d27EVQ%7E.html?ka=search_list_160
高级测试工程师,上海钢联,8k-16k,https://www.zhipin.com/job_detail/442847bb5c8d57e11XRy2dy6FlY%7E.html?ka=search_list_161
硬件测试工程师,软通动力,10k-20k,https://www.zhipin.com/job_detail/cb6d0e400631291e1XB62d-1F1o%7E.html?ka=search_list_162
高级测试工程师,中软国际,11k-17k,https://www.zhipin.com/job_detail/c68bab01d99831821XBz3t25EVo%7E.html?ka=search_list_163
移动端测试工程师（今日头条）,上海微创软件,12k-16k,https://www.zhipin.com/job_detail/d60166579989f7a01XR42N24E1U%7E.html?ka=search_list_164
高级测试工程师,宝尊电商,15k-20k,https://www.zhipin.com/job_detail/a1478263250acff81XB629q-GFo%7E.html?ka=search_list_165
测试工程师（外包）,大连斯锐信息技术公司,12k-15k,https://www.zhipin.com/job_detail/8b084241cae5ab431nx72tS1GFI%7E.html?ka=search_list_166
Android系统测试工程师,软通动力,10k-20k,https://www.zhipin.com/job_detail/d358367ac2caeed11XB62d-4GVI%7E.html?ka=search_list_167
软件测试工程师,联想利泰,12k-22k,https://www.zhipin.com/job_detail/89cfba5bd0c70a691XBz092-FFA%7E.html?ka=search_list_168
测试工程师,捷科智诚,8k-16k,https://www.zhipin.com/job_detail/084139f2637cae321XB50tq1EVI%7E.html?ka=search_list_169
测试工程师,博彦科技,11k-16k,https://www.zhipin.com/job_detail/abda7fdeff6b1a3f1XB63N-1FVc%7E.html?ka=search_list_170
高级测试工程师,赞同科技,13k-18k,https://www.zhipin.com/job_detail/58a25fa500a91f3f1Xd43t26E1c%7E.html?ka=search_list_171
高级测试工程师,携程旅行网,18k-25k,https://www.zhipin.com/job_detail/9ca067d36e57f59a1XZ409-_F1s%7E.html?ka=search_list_172
测试工程师（会一点自动化）,科匠(中国),10k-15k,https://www.zhipin.com/job_detail/b62a8b3844d26ae31XZ43NS5EVc%7E.html?ka=search_list_173
数据测试工程师,运满满,20k-40k,https://www.zhipin.com/job_detail/703c718870c3a6be1nN_3NS5FFc%7E.html?ka=search_list_174
软件测试工程师,博彦科技,8k-16k,https://www.zhipin.com/job_detail/4487ab458d2289d41XB4396_FlE%7E.html?ka=search_list_175
测试工程师,云族佳,10k-15k,https://www.zhipin.com/job_detail/a5c1bce9e65131221Xd92N66E1I%7E.html?ka=search_list_176
测试工程师,泛微软件,6k-12k,https://www.zhipin.com/job_detail/94b02f18068878bd1Xdz3Ny7FFc%7E.html?ka=search_list_177
软件测试工程师,大连斯锐信息技术公司,12k-15k,https://www.zhipin.com/job_detail/60d7b5fab56688161XB42N6_GFI%7E.html?ka=search_list_178
游戏测试工程师,中科创达,7k-11k,https://www.zhipin.com/job_detail/fc861970c35edad91XZy09-8ElY%7E.html?ka=search_list_179
软件测试工程师,圆通速递,10k-20k,https://www.zhipin.com/job_detail/c900597c939c5d811XF42ti1GVM%7E.html?ka=search_list_180
高级测试工程师,中骏置业,20k-35k,https://www.zhipin.com/job_detail/549771f834f58cda1XZy09m9E1c%7E.html?ka=search_list_181
测试工程师,微盟,10k-18k,https://www.zhipin.com/job_detail/922457d427c7c5fd1XR42t21ElI%7E.html?ka=search_list_182
测试工程师,智思云,4k-7k,https://www.zhipin.com/job_detail/5ed2e39f462d0dfb1nV-2d-5EFQ%7E.html?ka=search_list_183
测试工程师,携程旅行网,10k-20k,https://www.zhipin.com/job_detail/90060f02da05c8601XR-2Ni9EVs%7E.html?ka=search_list_184
软件测试工程师,博彦科技,6k-8k,https://www.zhipin.com/job_detail/21282e515ce8f1ef1Xd92NS-Fls%7E.html?ka=search_list_185
测试工程师,春秋航空,18k-26k,https://www.zhipin.com/job_detail/1404d1c29ee94ee71Xdy09S_EFs%7E.html?ka=search_list_186
测试工程师,高阳科技,8k-11k,https://www.zhipin.com/job_detail/5b55b2ff2b8a27421XV70tu0Flo%7E.html?ka=search_list_187
初级测试工程师,天天拍车,6k-10k,https://www.zhipin.com/job_detail/7c9532293574df991XB43dW9FVo%7E.html?ka=search_list_188
APP测试工程师,新致软件,8k-11k,https://www.zhipin.com/job_detail/ed2737cf0437a3db1XB93tm-EVo%7E.html?ka=search_list_189
测试工程师,秦汉胡同国学书院,8k-13k,https://www.zhipin.com/job_detail/901f1ec48f2225e61XF739S9FFI%7E.html?ka=search_list_190
CAD软件测试工程师,便利蜂,10k-20k,https://www.zhipin.com/job_detail/b024c6270a630f231XZ429-6E1c%7E.html?ka=search_list_191
测试工程师,爱回收,12k-18k,https://www.zhipin.com/job_detail/543f13ba17eed1461XB73tq-FFs%7E.html?ka=search_list_192
资深测试工程师,平安科技,10k-15k,https://www.zhipin.com/job_detail/aebf228055b52ff41Xdy29m8FlA%7E.html?ka=search_list_193
软件测试工程师,途虎养车,8k-15k,https://www.zhipin.com/job_detail/50cfac685a539d411XV509W8EFM%7E.html?ka=search_list_194
